Review;DS;Bank Name;data_source;Bank ID;Sentiment_gen;Positive_gen;Negative_gen;Neutral_gen;Mixed_gen;MajoritySentiment;Pilar;Sentiment_Value;Predicted_Pilar
"I love Savings Bank of Danbury! It’s a hometown bank.
I have a business & personal account with them.
You can walk in anytime and talk to the bank Manager, Debbie Hartman. Debbie is fantastic!!!!
See Debbie for all your banking and loan needs!";02-01-2018 15:03;Citizens Bank;maps;21;POSITIVE;9,96E+15;55410513596;4,38E+13;1,77E+11;POSITIVE;Other;1;Social
I have had my debit card compromised more than once, & all the people at Liberty bank are always polite, courteous & also fast! They are s joy to work with!;12/20/2023 17:55:26;Citizens Bank;maps;21;POSITIVE;8,86E+15;6,79E+13;6,33E+14;4,42E+14;POSITIVE;Other;1;Social
I have been a Liberty Bank Customer for 40+ years, and they have always provided me with outstanding service. The other day, Maria S. even left me a voicemail message reminding me to sign up for e-statements on a newly opened account so I wouldn’t be charged for paper billing! Thank you, Maria, and thanks to everyone else there, too!!!;10/20/2021 14:25:36;Citizens Bank;maps;21;POSITIVE;9,91E+15;1,32E+13;6,93E+12;2,73E+12;POSITIVE;Other;1;Social
If you are looking for a break from the big corporate banks, Liberty is your answer. They have a hometown personable quality that is non existent in excessively large institutions. I never had as much as a hiccup with Liberty over the last 30 years that I have banked with them. If anyone gives them one star, it reflects more on that individual than it does the bank itself.;06/28/2021 12:04:11;Citizens Bank;maps;21;POSITIVE;5,32E+13;5,02E+14;8,62E+14;3,31E+15;POSITIVE;Other;1;Social
This branch does not appreciate nurses. The two  other banks next to them, Citizens Bank and Bank of America, are willing to notarize a document, even though I am not a member, because I am a travel nurse serving their community. Here, at Liberty Bank, I was turned away.;07/19/2018 20:10:57;Citizens Bank;maps;21;NEGATIVE;1,61E+13;9,19E+14;7,88E+14;9,14E+12;POSITIVE;Social;1;Social
Very good bank, my one complaint is that transfers take longer than other banks to process and holds are longer, however staff is wonderful.;01/16/2021 16:46:48;Citizens Bank;maps;21;MIXED;3,21E+14;1,03E+13;7,61E+12;9,66E+15;POSITIVE;Other;1;Económico
"We are sorry to see branch manager Lisa O. is no longer there.  She was great to work with.
I wish her well.";09-04-2021 13:13;Citizens Bank;maps;21;POSITIVE;4,62E+14;1,16E+15;1,94E+15;2,28E+15;POSITIVE;Other;1;Económico
I went to this bank as a kid and i had a bank account, i had gone there befor and there was no problem but i went tuis time and the lady was very rude and even tho i did have a bank account wouldn't let me take out money;01/18/2019 21:14:04;Citizens Bank;maps;21;NEGATIVE;9,12E+14;3,43E+15;3,10E+15;2,56E+15;POSITIVE;Other;1;Económico
Always helpful with anything we need! Number ONE in our book, Thanks everybody! John and Roberta;08/16/2022 11:07:59;Citizens Bank;maps;21;POSITIVE;9,98E+15;45362572564;2,17E+13;1,60E+11;POSITIVE;Other;1;Económico
worst bank ever! they do not care about you at all! they never return calls! no respect what so ever.;09-08-2017 15:02;Citizens Bank;maps;21;NEGATIVE;1,56E+12;9,97E+15;2,44E+13;2,15E+12;POSITIVE;Other;1;Económico
Switched from back of America... Best thing I could have done. They pay me to have an account rather then take money;05-11-2018 12:30;Citizens Bank;maps;21;NEGATIVE;3,64E+14;6,02E+15;2,66E+14;6,50E+13;POSITIVE;Other;1;Económico
Nice people to deal with;01/17/2023 19:41:00;Citizens Bank;maps;21;POSITIVE;9,90E+14;8,14E+11;8,03E+13;1,52E+13;POSITIVE;Other;1;Económico
Best bank in CT;08/22/2017 10:48:18;Citizens Bank;maps;21;POSITIVE;9,78E+15;3,16E+12;2,15E+14;42382933316;POSITIVE;Other;1;Ambiental
Excellent experience with Lisa as our guide through the daunting mortgage loan process. She was patient, very approachable and got back to us immediately whenever we had any questions. We like banking with our local community bank!;03-06-2018 16:15;Ion Bank;maps;9;POSITIVE;9,99E+15;3,21E+11;1,31E+13;4,22E+11;POSITIVE;Social;1;Social
"This bank was a community bank!  Helping people to keep their money in the community.  Lately this bank is exploiting its customers with unfair fees.
Not communicating important situations properly by leaving messages on house answering machines not trying to contacting the person on their CELL phone. After 17 years I will be changing my Bank!!!";08/16/2016 14:19:48;Ion Bank;maps;9;NEGATIVE;1,71E+14;9,65E+15;1,74E+14;8,70E+12;POSITIVE;Social;1;Social
"The right business partnership can make a huge difference, especially when your banking partner is Ion Bank.

We are all impacted by this crisis, and local banks have responded with steadfast determination, working round the clock to help local businesses like ourselves keep operating. Ion Bank stands out as a champion, our champion.

It’s simple; opportunities increase when you help others win.";04/23/2020 15:41:02;Milford Bank;maps;12;POSITIVE;6,01E+15;7,49E+12;3,98E+15;5,29E+12;POSITIVE;Other;1;Social
Love the Staff! Nicest people, ever!;05/21/2018 15:18:07;Milford Bank;maps;12;POSITIVE;1,00E+16;29692761018;2,37E+12;2,41E+11;POSITIVE;Other;1;Ambiental
24/7?? MONEY??PASS ??SURCHARGE WITHDRAWAL ????????;03-08-2021 22:13;Milford Bank;maps;12;NEUTRAL;2,46E+14;2,23E+13;9,73E+15;1,21E+12;POSITIVE;Other;1;Ambiental
Thanks for being on the frontline;12-05-2020 17:58;Milford Bank;maps;12;POSITIVE;9,97E+15;3,64E+12;2,93E+12;223390779,9;POSITIVE;Other;1;Ambiental
Very disappointed in their customer service inside of bank after teller stated my account was closed prior to asking me to confirm additional info. My account was NOT closed she just couldn't find my name correctly. Teller became defensive when I corrected them that I had just received my paycheck that same day and so how could my accountbe closed?  Now the only one ATM is out of service and now today is a bank holiday so unable to take out cash;02/19/2024 13:22:12;Union Savings Bank;maps;19;NEGATIVE;92752074124;1,00E+16;2,26E+12;2,22E+11;POSITIVE;Other;1;Económico
Switched to Ion Bank years ago when they were Naugatuck Savings Bank. Since then I've been very happy with their services and products and would recommend them to anyone in area for banking needs. I especially like their customer service. You actually can easily talk to a human at their service center in Naugatuck!;02/19/2016 17:51:44;Union Savings Bank;maps;19;POSITIVE;9,99E+15;70873509685;9,74E+12;26259385777;POSITIVE;Other;1;Social
"bad experience.

I will never go to this bank again";10/19/2023 16:06:13;Union Savings Bank;maps;19;NEGATIVE;6,65E+12;9,97E+15;1,84E+12;2,32E+12;POSITIVE;Other;1;Social
Erica the teller was so rude. I do my baking at wallingford But this teller was nasty;01-03-2023 5:02;Union Savings Bank;maps;19;NEGATIVE;64501822635;9,99E+15;4,28E+12;46260280214;POSITIVE;Other;1;Social
Good local bank with helpful staff that can actually answer your questions intelligently, unlike some banks I could mention. Some good free checking options as well.;03/16/2015 22:27:36;Union Savings Bank;maps;19;POSITIVE;9,83E+15;3,35E+12;1,60E+14;4,88E+12;POSITIVE;Other;1;Social
Awesome bank;02/14/2018 01:47:26;Union Savings Bank;maps;19;POSITIVE;9,98E+14;49428632337;1,40E+13;56307002524;POSITIVE;Other;1;Ambiental
Excellent bank! Hector was extremely helpful with a CD that was due. Very knowledgeable and a great investment experience. Highly recommend this branch.;11/17/2023 17:46:42;Union Savings Bank;maps;19;POSITIVE;1,00E+16;1,91E+11;3,13E+12;33227504900;POSITIVE;Economico;1;Económico
"Hector Guzman

This review is in reference to the above mentioned name.  I have found
Hector to be polite, and very professional.  It is a pleasure to  be greeted by Hector.  He is always willing to help.

I recommend  that Hector  is allowed  to rise to the top.";09/14/2023 14:59:52;Union Savings Bank;maps;19;POSITIVE;9,52E+15;1,08E+12;4,81E+14;91783025709;POSITIVE;Other;1;Económico
The team here is always willing to help. They’re quick, knowledgeable and the kindest people. Ronaldo & Hector especially provide a personal touch by addressing me by name and always making easy conversation, making a daily visit into a great start to my day, cannot recommend this branch enough!;06/30/2023 15:11:45;Union Savings Bank;maps;19;POSITIVE;9,96E+13;1,88E+12;3,88E+13;2,74E+12;POSITIVE;Other;1;Social
23 years of business banking and the Fairfield branch was a great addition!! Branch mgr Ben, front line staff Anya, Lindsey, Tatiana and Hector are big reasons why Im still there.  Customer service is MAIN reason why Im still there.;10/16/2023 17:45:07;Union Savings Bank;maps;19;POSITIVE;9,92E+15;1,87E+12;7,37E+13;1,87E+11;POSITIVE;Other;1;Económico
Great customer service. The Staff and First county bank crew are always extremely helpful;11-07-2023 19:02;Union Savings Bank;maps;19;POSITIVE;9,99E+14;29162318242;8,79E+12;63748440880;POSITIVE;Other;1;Social
Ben and his team are top Notch .They always greet you by name with a friendly smile. The Commercial loan division is always ready to provide financing needed to continue to help us grow our business;04/24/2023 18:26:39;Union Savings Bank;maps;19;POSITIVE;9,72E+15;1,20E+12;2,76E+13;56000902987;POSITIVE;Other;1;Social
After working all night I arrived at the bank 6 minutes early. The bank in Fairfield opened the doors early for me!!! I was soo grateful! I was greeted with kindness and asked if I was ok as my daughter I was holding rested her head on my shoulder. They took care of my banking needs promptly. Huge kudos to Hector Guzman and Ben Peter for making my morning go soo smoothly!!;04/29/2023 14:41:19;Union Savings Bank;maps;19;POSITIVE;9,99E+15;68699453550;8,42E+12;1,76E+11;POSITIVE;Other;1;Social
There staff are courteous, professional, and quick to help with anything that you may need for personal and business needs. I truly made the right decision using FCB.;08-07-2023 19:25;Union Savings Bank;maps;19;POSITIVE;9,92E+15;1,07E+12;8,24E+12;76967065979;POSITIVE;Other;1;Social
Ruchi at the Branch on Post Road in Fairfield is always courteous and professional. She ensures that the service I receive is prompt and is always willing to answer my questions and resolve any issues I may be experiencing. I enjoy visiting this branch as customer service is one of the things I look for when deciding when looking for financial services.;07-07-2022 20:01;Union Savings Bank;maps;19;POSITIVE;9,62E+15;1,02E+12;3,75E+14;1,56E+12;POSITIVE;Economico;1;Social
"Hector is very professional and always very friendly!  A knowledgeable banker which is helpful in this day and age.
Always a pleasure to see!";04/26/2023 19:27:51;Union Savings Bank;maps;19;POSITIVE;9,99E+15;2,77E+11;1,22E+12;81287114881;POSITIVE;Other;1;Económico
Ronaldo is always very friendly and quick and assertive with my transactions. Great experience every time.;05-01-2023 17:55;Union Savings Bank;maps;19;POSITIVE;9,97E+15;5299065015;2,66E+13;81218502601;POSITIVE;Other;1;Social
good, helpful people work there.Thank you for helping.;02-03-2024 2:38;Union Savings Bank;maps;19;POSITIVE;9,96E+14;66747794335;4,18E+12;1,54E+12;POSITIVE;Other;1;Social
Definitely my favorite branch!! Ruchi and the entrie team are always super friendly, knowledgeable and helpful! Never an unpleasant visit;04/13/2022 17:08:35;Union Savings Bank;maps;19;POSITIVE;9,95E+15;1,35E+12;4,86E+13;1,68E+12;POSITIVE;Other;1;Social
I want to compliment the Fairfield branch. Excellent service by Branch Manager Ben and his team.;03/24/2023 15:06:40;Union Savings Bank;maps;19;POSITIVE;9,94E+15;1,02E+11;5,63E+13;39703245420;POSITIVE;Other;1;Económico
Wasn’t treated with respect, courtesy, nor were my banking needs met.;08-11-2023 17:04;Union Savings Bank;maps;19;NEGATIVE;1,51E+13;6,19E+15;2,85E+15;8,04E+14;POSITIVE;Other;1;Económico
Ronaldo and Hector are very pleasant and helpful.;07/27/2023 17:07:36;Union Savings Bank;maps;19;POSITIVE;9,95E+15;94665127108;4,59E+13;30288492781;POSITIVE;Other;1;Económico
Excellent customer service!  And the drive up is very convenient.  Ben and his staff are friendly and professional.;05/21/2020 13:57:11;Union Savings Bank;maps;19;POSITIVE;1,00E+16;1,75E+11;3,62E+12;4961255763;POSITIVE;Other;1;Social
I was considering opening an account with them because they were so close to me but after how I was treated by Peter Benedict I’ll never step foot in there again!! Unprofessional and rude;12/30/2019 20:16:40;Union Savings Bank;maps;19;NEGATIVE;3,03E+13;9,67E+15;2,76E+14;2,10E+13;POSITIVE;Other;1;Económico
Have a convenient drive up window;02-11-2019 18:48;Union Savings Bank;maps;19;POSITIVE;7,94E+15;2,54E+13;2,03E+15;6,41E+12;POSITIVE;Other;1;Ambiental
